Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,35.15,23.00,68.00,11247.00,24.19,26.95,27.00,30.00,34.00,38.00,45.00,50.00,56.00,7.10
HTTP Chunks Sent,1.00,1.00,1.00,320.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,320.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),9.22,6.33,16.87,2951.13,6.74,7.20,7.42,8.02,8.91,9.91,11.50,12.68,14.23,1.66
HTTP Data Sent (KB),0.33,0.17,0.70,105.68,0.19,0.21,0.23,0.26,0.31,0.39,0.45,0.50,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2762.10,1586.62,4671.49,883873.18,1811.70,2019.09,2136.25,2403.35,2684.37,3117.23,3461.86,3785.57,4442.42,543.06
HTTP Receiving (ms),2240.14,1047.56,4385.33,716843.78,1359.08,1558.19,1685.90,1933.83,2178.63,2486.80,2855.32,3254.09,3720.29,492.55
HTTP Sending (ms),0.15,0.11,0.20,48.12,0.12,0.12,0.13,0.14,0.15,0.17,0.18,0.19,0.20,0.02
HTTP Total Time (ms),2762.10,1586.62,4671.49,883873.18,1811.70,2019.09,2136.25,2403.35,2684.37,3117.23,3461.86,3785.57,4442.42,543.06
HTTP Waiting (TTFB) (ms),521.82,234.84,1926.89,166981.28,255.74,267.90,286.26,372.64,482.92,615.52,792.02,909.05,1236.44,217.71
Input Sequence Length (tokens),60.64,24.00,134.00,19406.00,27.19,32.00,36.90,43.75,56.00,75.25,92.00,101.00,124.62,22.18
Inter Chunk Latency (ms),65.60,15.82,120.33,716841.15,45.35,46.15,46.75,47.78,49.76,101.23,108.04,111.09,117.09,26.45
Inter Token Latency (ms),8.78,4.11,17.20,2811.14,5.33,6.11,6.61,7.58,8.54,9.75,11.20,12.76,14.59,1.93
Output Sequence Length (tokens),256.00,256.00,256.00,81920.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.00
Output Token Throughput Per User (tokens/sec/user),119.14,58.15,243.43,38124.84,68.57,78.36,89.31,102.54,117.05,131.86,151.26,163.65,187.69,25.62
Prefill Throughput Per User (tokens/sec/user),134.55,28.54,514.50,43054.56,38.14,43.55,57.66,84.81,119.55,168.16,213.80,268.94,432.49,75.61
Reasoning Token Count (tokens),256.00,256.00,256.00,81920.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.00
Request Latency (ms),2762.18,1586.68,4671.57,883896.58,1811.77,2019.17,2136.32,2403.43,2684.44,3117.33,3461.92,3785.63,4442.48,543.06
Time to First Token (ms),522.05,235.07,1927.14,167055.43,256.00,268.11,286.49,372.90,483.19,615.72,792.28,909.28,1236.67,217.71
Time to Second Token (ms),66.29,45.29,119.25,21212.32,45.70,46.38,46.89,47.54,49.95,101.21,107.19,111.15,117.39,26.37
Tokens In Flight (tokens),2571.39,0.00,3776.18,,,,,,2582.24,,3025.37,3182.93,3430.13,412.86

Metric,Value
Benchmark Duration (sec),55.89
Input Token Throughput (tokens/sec),347.20
Output Token Throughput (tokens/sec),1465.66
Request Count,320.00
Request Throughput (requests/sec),5.73
Total Input Sequence Length (tokens),19406.00
Total Output Sequence Length (tokens),81920.00
Total Reasoning Tokens (tokens),81920.00
Total Token Throughput (tokens/sec),1812.86


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
