Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),2127.70,937.86,3816.82,21276.99,962.04,1058.78,1179.71,1367.27,2050.18,2442.38,3668.12,3742.47,3801.95,931.65
Reasoning Token Count (tokens),256.00,256.00,256.00,2560.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.00
Request Latency (ms),849.66,830.87,893.15,8496.61,830.96,831.29,831.72,832.39,833.06,869.95,874.64,883.90,891.30,22.29
Time to First Token (ms),30.92,27.55,49.58,309.18,27.57,27.67,27.79,28.30,28.74,29.79,32.56,41.07,47.88,6.29
Time to Second Token (ms),1.97,1.09,2.42,19.74,1.15,1.40,1.70,1.92,2.05,2.12,2.26,2.34,2.41,0.34
Tokens In Flight (tokens),186.59,0.00,369.00,,,,,,186.62,,294.00,312.99,352.00,80.86

Metric,Value
Benchmark Duration (sec),8.52
Input Token Throughput (tokens/sec),75.12
Output Token Throughput (tokens/sec),300.47
Request Count,10.00
Request Throughput (requests/sec),1.17
Total Input Sequence Length (tokens),640.00
Total Output Sequence Length (tokens),2560.00
Total Reasoning Tokens (tokens),2560.00
Total Token Throughput (tokens/sec),375.58
