Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,47.08,24.00,97.00,30128.00,27.39,31.00,33.00,37.00,43.00,54.00,68.00,73.05,87.22,13.53
HTTP Chunks Sent,1.00,1.00,1.00,640.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,640.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),11.97,6.52,23.48,7658.31,7.45,8.20,8.68,9.64,11.15,13.53,16.81,18.09,21.29,3.15
HTTP Data Sent (KB),0.33,0.17,0.70,210.24,0.18,0.21,0.23,0.26,0.31,0.38,0.45,0.49,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2431.23,1286.60,4933.19,1555990.23,1393.03,1578.57,1702.37,1927.89,2286.69,2778.17,3481.25,3833.04,4561.32,686.39
HTTP Receiving (ms),2256.26,998.83,4766.04,1444006.25,1200.84,1391.95,1534.93,1759.57,2109.71,2594.18,3303.52,3665.42,4422.34,686.47
HTTP Sending (ms),0.17,0.12,0.26,106.47,0.13,0.13,0.14,0.15,0.17,0.18,0.20,0.21,0.23,0.02
HTTP Total Time (ms),2431.23,1286.60,4933.19,1555990.23,1393.03,1578.57,1702.37,1927.89,2286.69,2778.17,3481.25,3833.04,4561.32,686.39
HTTP Waiting (TTFB) (ms),174.81,120.56,288.29,111877.52,125.81,129.21,131.36,159.32,169.19,194.11,207.92,246.13,287.75,35.64
Input Sequence Length (tokens),60.42,23.00,141.00,38670.00,26.00,32.00,36.00,44.00,57.00,73.00,91.00,101.00,122.22,21.35
Inter Chunk Latency (ms),48.97,10.38,104.58,1444002.13,30.38,31.81,32.60,33.74,36.62,66.33,68.85,70.72,80.91,17.02
Inter Token Latency (ms),8.85,3.92,18.69,5663.13,4.72,5.46,6.02,6.90,8.27,10.17,12.95,14.37,17.34,2.69
Output Sequence Length (tokens),255.98,255.00,257.00,163830.00,255.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.14
Output Token Throughput Per User (tokens/sec/user),122.71,53.50,255.30,78537.33,57.66,69.57,77.19,98.30,120.87,144.92,166.13,183.20,212.04,34.09
Prefill Throughput Per User (tokens/sec/user),358.21,83.45,955.72,229251.57,131.18,168.75,196.14,250.84,332.51,430.32,554.09,645.95,791.69,144.72
Reasoning Token Count (tokens),255.98,255.00,257.00,163830.00,255.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.14
Request Latency (ms),2431.32,1286.70,4933.25,1556042.07,1393.12,1578.64,1702.44,1927.95,2286.76,2778.24,3481.32,3833.11,4561.39,686.39
Time to First Token (ms),175.06,120.83,288.57,112039.94,126.10,129.41,131.64,159.57,169.42,194.36,208.13,246.42,288.04,35.64
Time to Second Token (ms),48.24,29.51,95.11,30875.90,30.86,31.68,32.42,33.30,36.24,65.99,68.86,70.52,77.11,16.70
Tokens In Flight (tokens),5630.58,0.00,7313.98,,,,,,5681.26,,6346.23,6602.69,6944.65,735.80

Metric,Value
Benchmark Duration (sec),49.28
Input Token Throughput (tokens/sec),784.71
Output Token Throughput (tokens/sec),3324.52
Request Count,640.00
Request Throughput (requests/sec),12.99
Total Input Sequence Length (tokens),38670.00
Total Output Sequence Length (tokens),163830.00
Total Reasoning Tokens (tokens),163830.00
Total Token Throughput (tokens/sec),4109.23


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
