Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),335.91,232.01,464.47,3359.05,233.17,237.83,243.65,294.25,314.39,400.61,439.17,451.82,461.94,75.84
HTTP Receiving (ms),295.79,201.33,434.93,2957.86,202.36,206.46,211.59,264.15,280.08,310.93,409.49,422.21,432.38,71.11
HTTP Sending (ms),0.31,0.12,1.92,3.09,0.12,0.12,0.12,0.12,0.12,0.13,0.36,1.14,1.77,0.54
HTTP Total Time (ms),336.06,232.01,464.47,3360.60,233.17,237.83,243.65,294.25,314.39,401.77,439.17,451.82,461.94,76.01
HTTP Waiting (TTFB) (ms),39.81,29.21,126.57,398.10,29.23,29.30,29.40,29.66,30.14,30.54,41.54,84.05,118.07,28.93
Input Sequence Length (tokens),64.00,28.00,113.00,640.00,28.81,32.05,36.10,45.50,60.50,69.75,106.70,109.85,112.37,26.12
Inter Chunk Latency (ms),5.61,0.00,12.96,2957.82,0.17,4.73,5.64,5.67,5.70,5.72,5.75,5.78,9.13,1.05
Inter Token Latency (ms),1.16,0.79,1.71,11.60,0.79,0.81,0.83,1.04,1.10,1.22,1.61,1.66,1.70,0.28
Output Sequence Length (tokens),256.00,256.00,256.00,2560.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.00
Output Token Count (tokens),256.00,256.00,256.00,2560.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.00
Output Token Throughput Per User (tokens/sec/user),909.61,586.31,1266.59,9096.07,589.98,604.65,622.99,820.57,911.84,965.38,1205.48,1236.03,1260.48,204.24
Prefill Throughput Per User (tokens/sec/user),1938.90,512.86,3578.87,19389.01,549.68,697.00,881.15,1246.52,1926.95,2304.65,3509.58,3544.23,3571.94,963.94
Request Latency (ms),335.97,232.06,464.54,3359.73,233.22,237.88,243.71,294.30,314.45,400.76,439.22,451.88,462.01,75.86
Time to First Output Token (ms),40.19,29.39,128.69,401.91,29.41,29.49,29.60,29.84,30.35,30.71,41.91,85.30,120.01,29.51
Time to First Token (ms),40.19,29.39,128.69,401.91,29.41,29.49,29.60,29.84,30.35,30.71,41.91,85.30,120.01,29.51
Time to Second Token (ms),2.46,0.10,3.38,24.58,0.31,1.13,2.15,2.45,2.52,2.87,3.10,3.24,3.35,0.84
Tokens In Flight (tokens),177.73,0.00,369.00,,,,,,176.55,,292.23,312.32,348.87,84.75

Metric,Value
Benchmark Duration (sec),3.37
Input Token Throughput (tokens/sec),189.54
Output Token Throughput (tokens/sec),758.15
Request Count,10.00
Request Throughput (requests/sec),2.96
Total Input Sequence Length (tokens),640.00
Total Output Sequence Length (tokens),2560.00
Total Output Tokens (tokens),2560.00
Total Token Throughput (tokens/sec),947.69
